RSLT0112 (Chromatogram RI)	
5.10500	-0.052
5.10667	-0.051
5.10833	-0.063
5.11000	-0.061
5.11167	-0.048
5.11333	-0.047
5.11500	-0.060
5.11667	-0.063
5.11833	-0.050
5.12000	-0.051
5.12167	-0.067
5.12333	-0.069
5.12500	-0.054
5.12667	-0.050
5.12833	-0.062
5.13000	-0.067
5.13167	-0.052
5.13333	-0.050
5.13500	-0.063
5.13667	-0.069
5.13833	-0.051
5.14000	-0.046
5.14167	-0.056
5.14333	-0.066
5.14500	-0.051
5.14667	-0.046
5.14833	-0.055
5.15000	-0.063
5.15167	-0.047
5.15333	-0.043
5.15500	-0.055
5.15667	-0.062
5.15833	-0.050
5.16000	-0.045
5.16167	-0.053
5.16333	-0.061
5.16500	-0.047
5.16667	-0.044
5.16833	-0.054
5.17000	-0.060
5.17167	-0.050
5.17333	-0.049
5.17500	-0.057
5.17667	-0.067
5.17833	-0.055
5.18000	-0.053
5.18167	-0.062
5.18333	-0.073
5.18500	-0.058
5.18667	-0.053
5.18833	-0.063
5.19000	-0.071
5.19167	-0.056
5.19333	-0.048
5.19500	-0.056
5.19667	-0.062
5.19833	-0.046
5.20000	-0.040
5.20167	-0.048
5.20333	-0.061
5.20500	-0.050
5.20667	-0.043
5.20833	-0.051
5.21000	-0.064
5.21167	-0.052
5.21333	-0.047
5.21500	-0.051
5.21667	-0.064
5.21833	-0.060
5.22000	-0.055
5.22167	-0.061
5.22333	-0.071
5.22500	-0.058
5.22667	-0.047
5.22833	-0.055
5.23000	-0.067
5.23167	-0.054
5.23333	-0.040
5.23500	-0.046
5.23667	-0.061
5.23833	-0.052
5.24000	-0.042
5.24167	-0.047
5.24333	-0.057
5.24500	-0.047
5.24667	-0.041
5.24833	-0.046
5.25000	-0.058
5.25167	-0.050
5.25333	-0.040
5.25500	-0.046
5.25667	-0.060
5.25833	-0.051
5.26000	-0.040
5.26167	-0.046
5.26333	-0.060
5.26500	-0.054
5.26667	-0.045
5.26833	-0.047
5.27000	-0.056
5.27167	-0.053
5.27333	-0.046
5.27500	-0.048
5.27667	-0.062
5.27833	-0.062
5.28000	-0.050
5.28167	-0.053
5.28333	-0.066
5.28500	-0.063
5.28667	-0.054
5.28833	-0.059
5.29000	-0.072
5.29167	-0.069
5.29333	-0.057
5.29500	-0.059
5.29667	-0.072
5.29833	-0.068
5.30000	-0.053
5.30167	-0.052
5.30333	-0.064
5.30500	-0.063
5.30667	-0.050
5.30833	-0.050
5.31000	-0.060
5.31167	-0.062
5.31333	-0.051
5.31500	-0.049
5.31667	-0.064
5.31833	-0.065
5.32000	-0.053
5.32167	-0.053
5.32333	-0.063
5.32500	-0.063
5.32667	-0.050
5.32833	-0.048
5.33000	-0.057
5.33167	-0.058
5.33333	-0.046
5.33500	-0.047
5.33667	-0.055
5.33833	-0.058
5.34000	-0.043
5.34167	-0.042
5.34333	-0.056
5.34500	-0.060
5.34667	-0.045
5.34833	-0.045
5.35000	-0.057
5.35167	-0.060
5.35333	-0.047
5.35500	-0.046
5.35667	-0.058
5.35833	-0.062
5.36000	-0.049
5.36167	-0.047
5.36333	-0.056
5.36500	-0.062
5.36667	-0.050
5.36833	-0.045
5.37000	-0.051
5.37167	-0.056
5.37333	-0.046
5.37500	-0.044
5.37667	-0.056
5.37833	-0.063
5.38000	-0.051
5.38167	-0.051
5.38333	-0.059
5.38500	-0.064
5.38667	-0.051
5.38833	-0.045
5.39000	-0.053
5.39167	-0.063
5.39333	-0.050
5.39500	-0.045
5.39667	-0.055
5.39833	-0.063
5.40000	-0.048
5.40167	-0.044
5.40333	-0.051
5.40500	-0.058
5.40667	-0.049
5.40833	-0.044
5.41000	-0.053
5.41167	-0.062
5.41333	-0.052
5.41500	-0.050
5.41667	-0.062
5.41833	-0.073
5.42000	-0.064
5.42167	-0.055
5.42333	-0.058
5.42500	-0.064
5.42667	-0.053
5.42833	-0.048
5.43000	-0.053
5.43167	-0.061
5.43333	-0.050
5.43500	-0.043
5.43667	-0.048
5.43833	-0.059
5.44000	-0.053
5.44167	-0.046
5.44333	-0.054
5.44500	-0.066
5.44667	-0.054
5.44833	-0.041
5.45000	-0.049
5.45167	-0.066
5.45333	-0.057
5.45500	-0.045
5.45667	-0.049
5.45833	-0.063
5.46000	-0.054
5.46167	-0.041
5.46333	-0.046
5.46500	-0.060
5.46667	-0.049
5.46833	-0.037
5.47000	-0.040
5.47167	-0.052
5.47333	-0.048
5.47500	-0.039
5.47667	-0.044
5.47833	-0.054
5.48000	-0.050
5.48167	-0.041
5.48333	-0.043
5.48500	-0.054
5.48667	-0.050
5.48833	-0.041
5.49000	-0.045
5.49167	-0.058
5.49333	-0.052
5.49500	-0.041
5.49667	-0.042
5.49833	-0.051
5.50000	-0.044
5.50167	-0.033
5.50333	-0.039
5.50500	-0.056
5.50667	-0.054
5.50833	-0.046
5.51000	-0.048
5.51167	-0.061
5.51333	-0.057
5.51500	-0.049
5.51667	-0.056
5.51833	-0.069
5.52000	-0.065
5.52167	-0.053
5.52333	-0.054
5.52500	-0.067
5.52667	-0.064
5.52833	-0.053
5.53000	-0.047
5.53167	-0.058
5.53333	-0.055
5.53500	-0.044
5.53667	-0.043
5.53833	-0.057
5.54000	-0.054
5.54167	-0.044
5.54333	-0.046
5.54500	-0.062
5.54667	-0.062
5.54833	-0.050
5.55000	-0.047
5.55167	-0.060
5.55333	-0.061
5.55500	-0.049
5.55667	-0.049
5.55833	-0.062
5.56000	-0.063
5.56167	-0.052
5.56333	-0.046
5.56500	-0.059
5.56667	-0.060
5.56833	-0.050
5.57000	-0.050
5.57167	-0.061
5.57333	-0.065
5.57500	-0.052
5.57667	-0.047
5.57833	-0.061
5.58000	-0.069
5.58167	-0.056
5.58333	-0.054
5.58500	-0.066
5.58667	-0.074
5.58833	-0.064
5.59000	-0.058
5.59167	-0.067
5.59333	-0.074
5.59500	-0.057
5.59667	-0.051
5.59833	-0.061
5.60000	-0.069
5.60167	-0.056
5.60333	-0.050
5.60500	-0.061
5.60667	-0.073
5.60833	-0.062
5.61000	-0.056
5.61167	-0.067
5.61333	-0.074
5.61500	-0.057
5.61667	-0.052
5.61833	-0.063
5.62000	-0.073
5.62167	-0.062
5.62333	-0.058
5.62500	-0.066
5.62667	-0.074
5.62833	-0.059
5.63000	-0.052
5.63167	-0.063
5.63333	-0.074
5.63500	-0.060
5.63667	-0.050
5.63833	-0.053
5.64000	-0.063
5.64167	-0.054
5.64333	-0.048
5.64500	-0.056
5.64667	-0.070
5.64833	-0.058
5.65000	-0.053
5.65167	-0.061
5.65333	-0.072
5.65500	-0.063
5.65667	-0.055
5.65833	-0.061
5.66000	-0.075
5.66167	-0.064
5.66333	-0.053
5.66500	-0.057
5.66667	-0.068
5.66833	-0.054
5.67000	-0.047
5.67167	-0.051
5.67333	-0.064
5.67500	-0.055
5.67667	-0.047
5.67833	-0.052
5.68000	-0.068
5.68167	-0.060
5.68333	-0.053
5.68500	-0.054
5.68667	-0.065
5.68833	-0.056
5.69000	-0.049
5.69167	-0.052
5.69333	-0.065
5.69500	-0.059
5.69667	-0.050
5.69833	-0.054
5.70000	-0.071
5.70167	-0.063
5.70333	-0.054
5.70500	-0.054
5.70667	-0.065
5.70833	-0.060
5.71000	-0.052
5.71167	-0.054
5.71333	-0.067
5.71500	-0.059
5.71667	-0.048
5.71833	-0.051
5.72000	-0.068
5.72167	-0.066
5.72333	-0.051
5.72500	-0.051
5.72667	-0.066
5.72833	-0.063
5.73000	-0.052
5.73167	-0.052
5.73333	-0.065
5.73500	-0.064
5.73667	-0.054
5.73833	-0.056
5.74000	-0.071
5.74167	-0.067
5.74333	-0.053
5.74500	-0.052
5.74667	-0.064
5.74833	-0.066
5.75000	-0.059
5.75167	-0.058
5.75333	-0.067
5.75500	-0.065
5.75667	-0.052
5.75833	-0.050
5.76000	-0.063
5.76167	-0.064
5.76333	-0.053
5.76500	-0.050
5.76667	-0.062
5.76833	-0.067
5.77000	-0.057
5.77167	-0.056
5.77333	-0.066
5.77500	-0.069
5.77667	-0.053
5.77833	-0.051
5.78000	-0.066
5.78167	-0.071
5.78333	-0.056
5.78500	-0.054
5.78667	-0.063
5.78833	-0.070
5.79000	-0.056
5.79167	-0.051
5.79333	-0.057
5.79500	-0.063
5.79667	-0.054
5.79833	-0.055
5.80000	-0.064
5.80167	-0.068
5.80333	-0.051
5.80500	-0.046
5.80667	-0.055
5.80833	-0.063
5.81000	-0.050
5.81167	-0.046
5.81333	-0.058
5.81500	-0.066
5.81667	-0.052
5.81833	-0.044
5.82000	-0.053
5.82167	-0.066
5.82333	-0.053
5.82500	-0.049
5.82667	-0.059
5.82833	-0.069
5.83000	-0.054
5.83167	-0.045
5.83333	-0.050
5.83500	-0.060
5.83667	-0.048
5.83833	-0.043
5.84000	-0.049
5.84167	-0.058
5.84333	-0.042
5.84500	-0.038
5.84667	-0.047
5.84833	-0.062
5.85000	-0.054
5.85167	-0.048
5.85333	-0.055
5.85500	-0.068
5.85667	-0.055
5.85833	-0.051
5.86000	-0.058
5.86167	-0.069
5.86333	-0.057
5.86500	-0.049
5.86667	-0.053
5.86833	-0.062
5.87000	-0.050
5.87167	-0.047
5.87333	-0.050
5.87500	-0.064
5.87667	-0.054
5.87833	-0.046
5.88000	-0.052
5.88167	-0.068
5.88333	-0.058
5.88500	-0.050
5.88667	-0.054
5.88833	-0.071
5.89000	-0.061
5.89167	-0.051
5.89333	-0.056
5.89500	-0.071
5.89667	-0.064
5.89833	-0.054
5.90000	-0.057
5.90167	-0.072
5.90333	-0.062
5.90500	-0.049
5.90667	-0.054
5.90833	-0.071
5.91000	-0.063
5.91167	-0.052
5.91333	-0.054
5.91500	-0.068
5.91667	-0.063
5.91833	-0.051
5.92000	-0.056
5.92167	-0.070
5.92333	-0.064
5.92500	-0.049
5.92667	-0.054
5.92833	-0.070
5.93000	-0.068
5.93167	-0.055
5.93333	-0.058
5.93500	-0.069
5.93667	-0.065
5.93833	-0.053
5.94000	-0.053
5.94167	-0.065
5.94333	-0.063
5.94500	-0.052
5.94667	-0.055
5.94833	-0.067
5.95000	-0.067
5.95167	-0.051
5.95333	-0.050
5.95500	-0.065
5.95667	-0.068
5.95833	-0.054
5.96000	-0.052
5.96167	-0.064
5.96333	-0.063
5.96500	-0.048
5.96667	-0.050
5.96833	-0.064
5.97000	-0.069
5.97167	-0.057
5.97333	-0.054
5.97500	-0.063
5.97667	-0.068
5.97833	-0.054
5.98000	-0.052
5.98167	-0.066
5.98333	-0.075
5.98500	-0.057
5.98667	-0.053
5.98833	-0.063
5.99000	-0.068
5.99167	-0.056
5.99333	-0.054
5.99500	-0.063
5.99667	-0.068
5.99833	-0.051
6.00000	-0.046
6.00167	-0.054
6.00333	-0.061
6.00500	-0.051
6.00667	-0.049
6.00833	-0.064
6.01000	-0.074
6.01167	-0.060
6.01333	-0.053
6.01500	-0.061
6.01667	-0.066
6.01833	-0.054
6.02000	-0.050
6.02167	-0.061
6.02333	-0.071
6.02500	-0.058
6.02667	-0.052
6.02833	-0.057
6.03000	-0.068
6.03167	-0.051
6.03333	-0.045
6.03500	-0.055
6.03667	-0.067
6.03833	-0.053
6.04000	-0.047
6.04167	-0.056
6.04333	-0.064
6.04500	-0.049
6.04667	-0.045
6.04833	-0.052
6.05000	-0.062
6.05167	-0.049
6.05333	-0.043
6.05500	-0.050
6.05667	-0.062
6.05833	-0.051
6.06000	-0.046
6.06167	-0.055
6.06333	-0.069
6.06500	-0.059
6.06667	-0.052
6.06833	-0.061
6.07000	-0.075
6.07167	-0.062
6.07333	-0.053
6.07500	-0.056
6.07667	-0.065
6.07833	-0.060
6.08000	-0.052
6.08167	-0.059
6.08333	-0.071
6.08500	-0.063
6.08667	-0.051
6.08833	-0.054
6.09000	-0.064
6.09167	-0.055
6.09333	-0.047
6.09500	-0.056
6.09667	-0.069
6.09833	-0.065
6.10000	-0.059
6.10167	-0.064
6.10333	-0.078
6.10500	-0.074
6.10667	-0.064
6.10833	-0.063
6.11000	-0.076
6.11167	-0.071
6.11333	-0.059
6.11500	-0.061
6.11667	-0.076
6.11833	-0.075
6.12000	-0.061
6.12167	-0.062
6.12333	-0.072
6.12500	-0.063
6.12667	-0.052
6.12833	-0.054
6.13000	-0.068
6.13167	-0.064
6.13333	-0.053
6.13500	-0.055
6.13667	-0.069
6.13833	-0.069
6.14000	-0.055
6.14167	-0.056
6.14333	-0.067
6.14500	-0.065
6.14667	-0.053
6.14833	-0.053
6.15000	-0.067
6.15167	-0.066
6.15333	-0.054
6.15500	-0.053
6.15667	-0.065
6.15833	-0.064
6.16000	-0.053
6.16167	-0.054
6.16333	-0.066
6.16500	-0.070
6.16667	-0.060
6.16833	-0.058
6.17000	-0.071
6.17167	-0.074
6.17333	-0.061
6.17500	-0.058
6.17667	-0.064
6.17833	-0.066
6.18000	-0.055
6.18167	-0.054
6.18333	-0.066
6.18500	-0.067
6.18667	-0.057
6.18833	-0.055
6.19000	-0.065
6.19167	-0.069
6.19333	-0.057
6.19500	-0.055
6.19667	-0.066
6.19833	-0.071
6.20000	-0.057
6.20167	-0.052
6.20333	-0.063
6.20500	-0.068
6.20667	-0.053
6.20833	-0.053
6.21000	-0.068
6.21167	-0.074
6.21333	-0.060
6.21500	-0.053
6.21667	-0.064
6.21833	-0.069
6.22000	-0.054
6.22167	-0.049
6.22333	-0.057
6.22500	-0.065
6.22667	-0.051
6.22833	-0.047
6.23000	-0.058
6.23167	-0.066
6.23333	-0.055
6.23500	-0.051
6.23667	-0.061
6.23833	-0.067
6.24000	-0.049
6.24167	-0.043
6.24333	-0.056
6.24500	-0.067
6.24667	-0.056
6.24833	-0.051
6.25000	-0.060
6.25167	-0.071
6.25333	-0.061
6.25500	-0.054
6.25667	-0.060
6.25833	-0.070
6.26000	-0.061
6.26167	-0.054
6.26333	-0.063
6.26500	-0.075
6.26667	-0.065
6.26833	-0.058
6.27000	-0.064
6.27167	-0.074
6.27333	-0.062
6.27500	-0.054
6.27667	-0.062
6.27833	-0.075
6.28000	-0.068
6.28167	-0.061
6.28333	-0.067
6.28500	-0.077
6.28667	-0.068
6.28833	-0.062
6.29000	-0.066
6.29167	-0.076
6.29333	-0.069
6.29500	-0.060
6.29667	-0.062
6.29833	-0.068
6.30000	-0.061
6.30167	-0.054
6.30333	-0.058
6.30500	-0.072
6.30667	-0.066
6.30833	-0.057
6.31000	-0.062
6.31167	-0.073
6.31333	-0.068
6.31500	-0.058
6.31667	-0.060
6.31833	-0.072
6.32000	-0.066
6.32167	-0.059
6.32333	-0.063
6.32500	-0.078
6.32667	-0.072
6.32833	-0.062
6.33000	-0.064
6.33167	-0.077
6.33333	-0.071
6.33500	-0.059
6.33667	-0.060
6.33833	-0.068
6.34000	-0.062
6.34167	-0.051
6.34333	-0.054
6.34500	-0.066
6.34667	-0.063
6.34833	-0.053
6.35000	-0.054
6.35167	-0.067
6.35333	-0.065
6.35500	-0.058
6.35667	-0.061
6.35833	-0.075
6.36000	-0.074
6.36167	-0.066
6.36333	-0.065
6.36500	-0.075
6.36667	-0.071
6.36833	-0.059
6.37000	-0.063
6.37167	-0.080
6.37333	-0.078
6.37500	-0.064
6.37667	-0.062
6.37833	-0.075
6.38000	-0.071
6.38167	-0.060
6.38333	-0.064
6.38500	-0.074
6.38667	-0.072
6.38833	-0.057
6.39000	-0.057
6.39167	-0.070
6.39333	-0.069
6.39500	-0.061
6.39667	-0.060
6.39833	-0.070
6.40000	-0.072
6.40167	-0.059
6.40333	-0.057
6.40500	-0.070
6.40667	-0.075
6.40833	-0.066
6.41000	-0.065
6.41167	-0.074
6.41333	-0.075
6.41500	-0.062
6.41667	-0.060
6.41833	-0.073
6.42000	-0.078
6.42167	-0.064
6.42333	-0.059
6.42500	-0.069
6.42667	-0.074
6.42833	-0.064
6.43000	-0.061
6.43167	-0.073
6.43333	-0.079
6.43500	-0.067
6.43667	-0.060
6.43833	-0.068
6.44000	-0.076
6.44167	-0.065
6.44333	-0.061
6.44500	-0.071
6.44667	-0.080
6.44833	-0.067
6.45000	-0.059
6.45167	-0.067
6.45333	-0.075
6.45500	-0.064
6.45667	-0.057
6.45833	-0.066
6.46000	-0.077
6.46167	-0.065
6.46333	-0.059
6.46500	-0.066
6.46667	-0.074
6.46833	-0.062
6.47000	-0.056
6.47167	-0.064
6.47333	-0.072
6.47500	-0.062
6.47667	-0.055
6.47833	-0.063
6.48000	-0.076
6.48167	-0.068
6.48333	-0.061
6.48500	-0.068
6.48667	-0.082
6.48833	-0.073
6.49000	-0.064
6.49167	-0.068
6.49333	-0.081
6.49500	-0.070
6.49667	-0.061
6.49833	-0.065
6.50000	-0.075
6.50167	-0.065
6.50333	-0.056
6.50500	-0.061
6.50667	-0.074
6.50833	-0.061
6.51000	-0.053
6.51167	-0.057
6.51333	-0.070
6.51500	-0.068
6.51667	-0.062
6.51833	-0.065
6.52000	-0.076
6.52167	-0.066
6.52333	-0.059
6.52500	-0.065
6.52667	-0.078
6.52833	-0.067
6.53000	-0.057
6.53167	-0.061
6.53333	-0.074
6.53500	-0.067
6.53667	-0.058
6.53833	-0.062
6.54000	-0.076
6.54167	-0.064
6.54333	-0.052
6.54500	-0.055
6.54667	-0.070
6.54833	-0.061
6.55000	-0.052
6.55167	-0.056
6.55333	-0.073
6.55500	-0.066
6.55667	-0.057
6.55833	-0.060
6.56000	-0.074
6.56167	-0.067
6.56333	-0.059
6.56500	-0.059
6.56667	-0.075
6.56833	-0.072
6.57000	-0.061
6.57167	-0.060
6.57333	-0.071
6.57500	-0.066
6.57667	-0.057
6.57833	-0.059
6.58000	-0.070
6.58167	-0.065
6.58333	-0.056
6.58500	-0.058
6.58667	-0.074
6.58833	-0.071
6.59000	-0.060
6.59167	-0.061
6.59333	-0.075
6.59500	-0.073
6.59667	-0.059
6.59833	-0.059
6.60000	-0.075
6.60167	-0.076
6.60333	-0.066
6.60500	-0.067
6.60667	-0.078
6.60833	-0.081
6.61000	-0.066
6.61167	-0.060
6.61333	-0.074
6.61500	-0.078
6.61667	-0.064
6.61833	-0.063
6.62000	-0.071
6.62167	-0.073
6.62333	-0.061
6.62500	-0.060
6.62667	-0.075
6.62833	-0.080
6.63000	-0.063
6.63167	-0.061
6.63333	-0.071
6.63500	-0.074
6.63667	-0.062
6.63833	-0.059
6.64000	-0.070
6.64167	-0.075
6.64333	-0.062
6.64500	-0.057
6.64667	-0.066
6.64833	-0.071
6.65000	-0.059
6.65167	-0.055
6.65333	-0.066
6.65500	-0.076
6.65667	-0.060
6.65833	-0.057
6.66000	-0.071
6.66167	-0.079
6.66333	-0.067
6.66500	-0.066
6.66667	-0.074
6.66833	-0.084
6.67000	-0.070
6.67167	-0.065
6.67333	-0.074
6.67500	-0.084
6.67667	-0.071
6.67833	-0.065
6.68000	-0.074
6.68167	-0.084
6.68333	-0.070
6.68500	-0.064
6.68667	-0.070
6.68833	-0.083
6.69000	-0.073
6.69167	-0.069
6.69333	-0.076
6.69500	-0.089
6.69667	-0.075
6.69833	-0.067
6.70000	-0.075
6.70167	-0.086
6.70333	-0.072
6.70500	-0.066
6.70667	-0.072
6.70833	-0.083
6.71000	-0.071
6.71167	-0.066
6.71333	-0.070
6.71500	-0.080
6.71667	-0.066
6.71833	-0.059
6.72000	-0.065
6.72167	-0.078
6.72333	-0.069
6.72500	-0.061
6.72667	-0.063
6.72833	-0.075
6.73000	-0.063
6.73167	-0.057
6.73333	-0.058
6.73500	-0.071
6.73667	-0.060
6.73833	-0.052
6.74000	-0.055
6.74167	-0.068
6.74333	-0.063
6.74500	-0.054
6.74667	-0.058
6.74833	-0.071
6.75000	-0.065
6.75167	-0.053
6.75333	-0.053
6.75500	-0.067
6.75667	-0.061
6.75833	-0.051
6.76000	-0.055
6.76167	-0.069
6.76333	-0.063
6.76500	-0.054
6.76667	-0.061
6.76833	-0.079
6.77000	-0.071
6.77167	-0.058
6.77333	-0.061
6.77500	-0.076
6.77667	-0.075
6.77833	-0.065
6.78000	-0.065
6.78167	-0.081
6.78333	-0.075
6.78500	-0.059
6.78667	-0.060
6.78833	-0.076
6.79000	-0.077
6.79167	-0.064
6.79333	-0.063
6.79500	-0.076
6.79667	-0.075
6.79833	-0.062
6.80000	-0.060
6.80167	-0.072
6.80333	-0.074
6.80500	-0.061
6.80667	-0.063
6.80833	-0.073
6.81000	-0.074
6.81167	-0.062
6.81333	-0.060
6.81500	-0.069
6.81667	-0.068
6.81833	-0.056
6.82000	-0.058
6.82167	-0.071
6.82333	-0.071
6.82500	-0.056
6.82667	-0.052
6.82833	-0.062
6.83000	-0.069
6.83167	-0.060
6.83333	-0.061
6.83500	-0.076
6.83667	-0.083
6.83833	-0.066
6.84000	-0.063
6.84167	-0.074
6.84333	-0.076
6.84500	-0.059
6.84667	-0.055
6.84833	-0.065
6.85000	-0.070
6.85167	-0.058
6.85333	-0.055
6.85500	-0.069
6.85667	-0.079
6.85833	-0.066
6.86000	-0.064
6.86167	-0.074
6.86333	-0.083
6.86500	-0.068
6.86667	-0.058
6.86833	-0.066
6.87000	-0.076
6.87167	-0.062
6.87333	-0.059
6.87500	-0.068
6.87667	-0.080
6.87833	-0.065
6.88000	-0.059
6.88167	-0.065
6.88333	-0.075
6.88500	-0.060
6.88667	-0.057
6.88833	-0.065
6.89000	-0.077
6.89167	-0.063
6.89333	-0.058
6.89500	-0.066
6.89667	-0.078
6.89833	-0.067
6.90000	-0.064
6.90167	-0.073
6.90333	-0.083
6.90500	-0.071
6.90667	-0.063
6.90833	-0.069
6.91000	-0.080
6.91167	-0.066
6.91333	-0.058
6.91500	-0.065
6.91667	-0.076
6.91833	-0.068
6.92000	-0.062
6.92167	-0.066
6.92333	-0.075
6.92500	-0.064
6.92667	-0.057
6.92833	-0.061
6.93000	-0.075
6.93167	-0.066
6.93333	-0.056
6.93500	-0.063
6.93667	-0.076
6.93833	-0.069
6.94000	-0.061
6.94167	-0.067
6.94333	-0.081
6.94500	-0.073
6.94667	-0.060
6.94833	-0.063
6.95000	-0.076
6.95167	-0.069
6.95333	-0.057
6.95500	-0.064
6.95667	-0.077
6.95833	-0.072
6.96000	-0.062
6.96167	-0.064
6.96333	-0.076
6.96500	-0.074
6.96667	-0.066
6.96833	-0.070
6.97000	-0.080
6.97167	-0.075
6.97333	-0.063
6.97500	-0.067
6.97667	-0.081
6.97833	-0.075
6.98000	-0.064
6.98167	-0.064
6.98333	-0.077
6.98500	-0.075
6.98667	-0.060
6.98833	-0.059
6.99000	-0.067
6.99167	-0.063
6.99333	-0.052
6.99500	-0.055
6.99667	-0.064
6.99833	-0.064
7.00000	-0.056
7.00167	-0.060
7.00333	-0.070
7.00500	-0.072
7.00667	-0.060
7.00833	-0.060
7.01000	-0.071
7.01167	-0.070
7.01333	-0.059
7.01500	-0.059
7.01667	-0.067
7.01833	-0.069
7.02000	-0.058
7.02167	-0.057
7.02333	-0.071
7.02500	-0.073
7.02667	-0.060
7.02833	-0.058
7.03000	-0.071
7.03167	-0.073
7.03333	-0.056
7.03500	-0.055
7.03667	-0.068
7.03833	-0.071
7.04000	-0.058
7.04167	-0.058
7.04333	-0.066
7.04500	-0.072
7.04667	-0.063
7.04833	-0.060
7.05000	-0.068
7.05167	-0.071
7.05333	-0.057
7.05500	-0.057
7.05667	-0.070
7.05833	-0.075
7.06000	-0.064
7.06167	-0.062
7.06333	-0.072
7.06500	-0.077
7.06667	-0.062
7.06833	-0.059
7.07000	-0.068
7.07167	-0.072
7.07333	-0.058
7.07500	-0.055
7.07667	-0.062
7.07833	-0.069
7.08000	-0.056
7.08167	-0.051
7.08333	-0.063
7.08500	-0.074
7.08667	-0.063
7.08833	-0.061
7.09000	-0.072
7.09167	-0.082
7.09333	-0.069
7.09500	-0.062
7.09667	-0.066
7.09833	-0.075
7.10000	-0.064
7.10167	-0.059
7.10333	-0.069
7.10500	-0.079
7.10667	-0.068
7.10833	-0.061
7.11000	-0.069
7.11167	-0.080
7.11333	-0.070
7.11500	-0.063
7.11667	-0.069
7.11833	-0.082
7.12000	-0.071
7.12167	-0.062
7.12333	-0.067
7.12500	-0.079
7.12667	-0.071
7.12833	-0.064
7.13000	-0.069
7.13167	-0.079
7.13333	-0.068
7.13500	-0.059
7.13667	-0.066
7.13833	-0.079
7.14000	-0.072
7.14167	-0.066
7.14333	-0.073
7.14500	-0.080
7.14667	-0.069
7.14833	-0.061
7.15000	-0.067
7.15167	-0.080
7.15333	-0.072
7.15500	-0.064
7.15667	-0.072
7.15833	-0.084
7.16000	-0.076
7.16167	-0.066
7.16333	-0.069
7.16500	-0.079
7.16667	-0.070
7.16833	-0.061
7.17000	-0.068
7.17167	-0.081
7.17333	-0.076
7.17500	-0.066
7.17667	-0.067
7.17833	-0.080
7.18000	-0.072
7.18167	-0.062
7.18333	-0.065
7.18500	-0.078
7.18667	-0.075
7.18833	-0.064
7.19000	-0.069
7.19167	-0.080
7.19333	-0.074
7.19500	-0.066
7.19667	-0.069
7.19833	-0.082
7.20000	-0.077
7.20167	-0.067
7.20333	-0.067
7.20500	-0.078
7.20667	-0.077
7.20833	-0.065
7.21000	-0.067
7.21167	-0.081
7.21333	-0.078
7.21500	-0.069
7.21667	-0.069
7.21833	-0.084
7.22000	-0.083
7.22167	-0.069
7.22333	-0.071
7.22500	-0.084
7.22667	-0.084
7.22833	-0.069
7.23000	-0.067
7.23167	-0.079
7.23333	-0.076
7.23500	-0.067
7.23667	-0.065
7.23833	-0.080
7.24000	-0.083
7.24167	-0.071
7.24333	-0.067
7.24500	-0.080
7.24667	-0.080
7.24833	-0.069
7.25000	-0.068
7.25167	-0.076
7.25333	-0.075
7.25500	-0.065
7.25667	-0.065
7.25833	-0.080
7.26000	-0.084
7.26167	-0.069
7.26333	-0.066
7.26500	-0.075
7.26667	-0.076
7.26833	-0.062
7.27000	-0.057
7.27167	-0.066
7.27333	-0.072
7.27500	-0.062
7.27667	-0.061
7.27833	-0.075
7.28000	-0.083
7.28167	-0.071
7.28333	-0.066
7.28500	-0.077
7.28667	-0.084
7.28833	-0.071
7.29000	-0.065
7.29167	-0.073
7.29333	-0.075
7.29500	-0.061
7.29667	-0.056
7.29833	-0.064
7.30000	-0.074
7.30167	-0.063
7.30333	-0.060
7.30500	-0.070
7.30667	-0.079
7.30833	-0.067
7.31000	-0.061
7.31167	-0.066
7.31333	-0.078
7.31500	-0.069
7.31667	-0.064
7.31833	-0.073
7.32000	-0.087
7.32167	-0.072
7.32333	-0.065
7.32500	-0.075
7.32667	-0.087
7.32833	-0.076
7.33000	-0.071
7.33167	-0.081
7.33333	-0.091
7.33500	-0.080
7.33667	-0.070
7.33833	-0.076
7.34000	-0.089
7.34167	-0.081
7.34333	-0.073
7.34500	-0.075
7.34667	-0.087
7.34833	-0.078
7.35000	-0.069
7.35167	-0.076
7.35333	-0.090
7.35500	-0.079
7.35667	-0.073
7.35833	-0.082
7.36000	-0.097
7.36167	-0.084
7.36333	-0.075
7.36500	-0.078
7.36667	-0.090
7.36833	-0.080
7.37000	-0.070
7.37167	-0.073
7.37333	-0.084
7.37500	-0.074
7.37667	-0.064
7.37833	-0.066
7.38000	-0.078
7.38167	-0.072
7.38333	-0.069
7.38500	-0.075
7.38667	-0.086
7.38833	-0.079
7.39000	-0.070
7.39167	-0.072
7.39333	-0.084
7.39500	-0.074
7.39667	-0.067
7.39833	-0.072
7.40000	-0.083
7.40167	-0.070
7.40333	-0.059
7.40500	-0.063
7.40667	-0.081
7.40833	-0.077
7.41000	-0.064
7.41167	-0.066
7.41333	-0.082
7.41500	-0.077
7.41667	-0.068
7.41833	-0.067
7.42000	-0.078
7.42167	-0.071
7.42333	-0.062
7.42500	-0.064
7.42667	-0.077
7.42833	-0.072
7.43000	-0.060
7.43167	-0.057
7.43333	-0.069
