RSLT1234 (Chromatogram RI)	
5.56833	0.058
5.57000	0.051
5.57167	0.061
5.57333	0.066
5.57500	0.056
5.57667	0.048
5.57833	0.064
5.58000	0.073
5.58167	0.065
5.58333	0.052
5.58500	0.060
5.58667	0.069
5.58833	0.063
5.59000	0.050
5.59167	0.063
5.59333	0.072
5.59500	0.064
5.59667	0.055
5.59833	0.066
5.60000	0.073
5.60167	0.065
5.60333	0.052
5.60500	0.063
5.60667	0.071
5.60833	0.063
5.61000	0.052
5.61167	0.062
5.61333	0.073
5.61500	0.067
5.61667	0.057
5.61833	0.068
5.62000	0.075
5.62167	0.065
5.62333	0.054
5.62500	0.063
5.62667	0.072
5.62833	0.067
5.63000	0.058
5.63167	0.068
5.63333	0.077
5.63500	0.071
5.63667	0.056
5.63833	0.063
5.64000	0.070
5.64167	0.061
5.64333	0.048
5.64500	0.054
5.64667	0.067
5.64833	0.066
5.65000	0.057
5.65167	0.065
5.65333	0.071
5.65500	0.063
5.65667	0.046
5.65833	0.050
5.66000	0.061
5.66167	0.055
5.66333	0.047
5.66500	0.054
5.66667	0.064
5.66833	0.060
5.67000	0.047
5.67167	0.050
5.67333	0.060
5.67500	0.057
5.67667	0.045
5.67833	0.048
5.68000	0.059
5.68167	0.059
5.68333	0.046
5.68500	0.052
5.68667	0.064
5.68833	0.062
5.69000	0.050
5.69167	0.054
5.69333	0.065
5.69500	0.064
5.69667	0.051
5.69833	0.054
5.70000	0.067
5.70167	0.066
5.70333	0.053
5.70500	0.055
5.70667	0.069
5.70833	0.071
5.71000	0.060
5.71167	0.063
5.71333	0.075
5.71500	0.072
5.71667	0.059
5.71833	0.058
5.72000	0.070
5.72167	0.068
5.72333	0.052
5.72500	0.050
5.72667	0.066
5.72833	0.069
5.73000	0.056
5.73167	0.056
5.73333	0.070
5.73500	0.073
5.73667	0.064
5.73833	0.059
5.74000	0.067
5.74167	0.069
5.74333	0.056
5.74500	0.053
5.74667	0.069
5.74833	0.073
5.75000	0.062
5.75167	0.058
5.75333	0.069
5.75500	0.070
5.75667	0.057
5.75833	0.052
5.76000	0.064
5.76167	0.067
5.76333	0.059
5.76500	0.053
5.76667	0.063
5.76833	0.064
5.77000	0.052
5.77167	0.050
5.77333	0.066
5.77500	0.074
5.77667	0.068
5.77833	0.059
5.78000	0.072
5.78167	0.077
5.78333	0.069
5.78500	0.057
5.78667	0.065
5.78833	0.068
5.79000	0.058
5.79167	0.052
5.79333	0.066
5.79500	0.068
5.79667	0.055
5.79833	0.046
5.80000	0.060
5.80167	0.065
5.80333	0.058
5.80500	0.049
5.80667	0.060
5.80833	0.068
5.81000	0.059
5.81167	0.048
5.81333	0.063
5.81500	0.070
5.81667	0.063
5.81833	0.054
5.82000	0.069
5.82167	0.076
5.82333	0.069
5.82500	0.056
5.82667	0.068
5.82833	0.075
5.83000	0.066
5.83167	0.053
5.83333	0.061
5.83500	0.068
5.83667	0.064
5.83833	0.048
5.84000	0.058
5.84167	0.066
5.84333	0.061
5.84500	0.045
5.84667	0.055
5.84833	0.061
5.85000	0.056
5.85167	0.043
5.85333	0.057
5.85500	0.070
5.85667	0.065
5.85833	0.054
5.86000	0.062
5.86167	0.072
5.86333	0.067
5.86500	0.052
5.86667	0.061
5.86833	0.073
5.87000	0.068
5.87167	0.053
5.87333	0.061
5.87500	0.073
5.87667	0.070
5.87833	0.058
5.88000	0.062
5.88167	0.070
5.88333	0.066
5.88500	0.057
5.88667	0.068
5.88833	0.081
5.89000	0.077
5.89167	0.060
5.89333	0.065
5.89500	0.075
5.89667	0.072
5.89833	0.056
5.90000	0.060
5.90167	0.071
5.90333	0.068
5.90500	0.054
5.90667	0.057
5.90833	0.065
5.91000	0.063
5.91167	0.047
5.91333	0.049
5.91500	0.062
5.91667	0.064
5.91833	0.048
5.92000	0.049
5.92167	0.064
5.92333	0.068
5.92500	0.058
5.92667	0.057
5.92833	0.072
5.93000	0.074
5.93167	0.058
5.93333	0.057
5.93500	0.075
5.93667	0.078
5.93833	0.060
5.94000	0.057
5.94167	0.068
5.94333	0.070
5.94500	0.058
5.94667	0.055
5.94833	0.066
5.95000	0.068
5.95167	0.057
5.95333	0.057
5.95500	0.073
5.95667	0.075
5.95833	0.066
5.96000	0.064
5.96167	0.080
5.96333	0.078
5.96500	0.065
5.96667	0.060
5.96833	0.078
5.97000	0.082
5.97167	0.070
5.97333	0.060
5.97500	0.074
5.97667	0.079
5.97833	0.067
5.98000	0.057
5.98167	0.072
5.98333	0.075
5.98500	0.063
5.98667	0.054
5.98833	0.070
5.99000	0.071
5.99167	0.059
5.99333	0.051
5.99500	0.066
5.99667	0.071
5.99833	0.061
6.00000	0.052
6.00167	0.068
6.00333	0.075
6.00500	0.069
6.00667	0.059
6.00833	0.072
6.01000	0.077
6.01167	0.066
6.01333	0.053
6.01500	0.067
6.01667	0.075
6.01833	0.071
6.02000	0.059
6.02167	0.073
6.02333	0.078
6.02500	0.069
6.02667	0.057
6.02833	0.071
6.03000	0.078
6.03167	0.074
6.03333	0.063
6.03500	0.072
6.03667	0.077
6.03833	0.071
6.04000	0.055
6.04167	0.064
6.04333	0.068
6.04500	0.060
6.04667	0.049
6.04833	0.065
6.05000	0.075
6.05167	0.069
6.05333	0.054
6.05500	0.063
6.05667	0.071
6.05833	0.066
6.06000	0.051
6.06167	0.058
6.06333	0.069
6.06500	0.062
6.06667	0.047
6.06833	0.057
6.07000	0.069
6.07167	0.067
6.07333	0.052
6.07500	0.061
6.07667	0.073
6.07833	0.070
6.08000	0.057
6.08167	0.066
6.08333	0.075
6.08500	0.069
6.08667	0.053
6.08833	0.058
6.09000	0.069
6.09167	0.067
6.09333	0.054
6.09500	0.058
6.09667	0.067
6.09833	0.063
6.10000	0.051
6.10167	0.057
6.10333	0.069
6.10500	0.065
6.10667	0.051
6.10833	0.055
6.11000	0.071
6.11167	0.071
6.11333	0.059
6.11500	0.061
6.11667	0.075
6.11833	0.071
6.12000	0.058
6.12167	0.057
6.12333	0.069
6.12500	0.070
6.12667	0.055
6.12833	0.052
6.13000	0.067
6.13167	0.068
6.13333	0.059
6.13500	0.061
6.13667	0.076
6.13833	0.077
6.14000	0.062
6.14167	0.057
6.14333	0.072
6.14500	0.074
6.14667	0.061
6.14833	0.064
6.15000	0.081
6.15167	0.083
6.15333	0.067
6.15500	0.060
6.15667	0.077
6.15833	0.076
6.16000	0.061
6.16167	0.052
6.16333	0.066
6.16500	0.067
6.16667	0.056
6.16833	0.052
6.17000	0.069
6.17167	0.070
6.17333	0.060
6.17500	0.053
6.17667	0.066
6.17833	0.067
6.18000	0.058
6.18167	0.047
6.18333	0.061
6.18500	0.065
6.18667	0.055
6.18833	0.045
6.19000	0.061
6.19167	0.064
6.19333	0.058
6.19500	0.049
6.19667	0.064
6.19833	0.067
6.20000	0.057
6.20167	0.049
6.20333	0.063
6.20500	0.067
6.20667	0.059
6.20833	0.052
6.21000	0.066
6.21167	0.073
6.21333	0.064
6.21500	0.051
6.21667	0.064
6.21833	0.071
6.22000	0.061
6.22167	0.048
6.22333	0.062
6.22500	0.070
6.22667	0.063
6.22833	0.051
6.23000	0.064
6.23167	0.072
6.23333	0.065
6.23500	0.055
6.23667	0.069
6.23833	0.076
6.24000	0.067
6.24167	0.054
6.24333	0.066
6.24500	0.074
6.24667	0.065
6.24833	0.052
6.25000	0.063
6.25167	0.067
6.25333	0.060
6.25500	0.049
6.25667	0.060
6.25833	0.069
6.26000	0.060
6.26167	0.049
6.26333	0.058
6.26500	0.069
6.26667	0.063
6.26833	0.051
6.27000	0.061
6.27167	0.075
6.27333	0.072
6.27500	0.062
6.27667	0.067
6.27833	0.074
6.28000	0.066
6.28167	0.052
6.28333	0.055
6.28500	0.069
6.28667	0.067
6.28833	0.057
6.29000	0.063
6.29167	0.074
6.29333	0.068
6.29500	0.055
6.29667	0.059
6.29833	0.072
6.30000	0.066
6.30167	0.056
6.30333	0.060
6.30500	0.072
6.30667	0.067
6.30833	0.054
6.31000	0.059
6.31167	0.077
6.31333	0.071
6.31500	0.055
6.31667	0.057
6.31833	0.072
6.32000	0.069
6.32167	0.054
6.32333	0.055
6.32500	0.070
6.32667	0.067
6.32833	0.055
6.33000	0.058
6.33167	0.071
6.33333	0.069
6.33500	0.059
6.33667	0.056
6.33833	0.070
6.34000	0.067
6.34167	0.056
6.34333	0.053
6.34500	0.064
6.34667	0.063
6.34833	0.050
6.35000	0.049
6.35167	0.065
6.35333	0.065
6.35500	0.054
6.35667	0.052
6.35833	0.068
6.36000	0.069
6.36167	0.057
6.36333	0.054
6.36500	0.070
6.36667	0.071
6.36833	0.060
6.37000	0.061
6.37167	0.075
6.37333	0.075
6.37500	0.061
6.37667	0.057
6.37833	0.072
6.38000	0.074
6.38167	0.060
6.38333	0.054
6.38500	0.068
6.38667	0.071
6.38833	0.060
6.39000	0.053
6.39167	0.069
6.39333	0.075
6.39500	0.067
6.39667	0.062
6.39833	0.074
6.40000	0.076
6.40167	0.065
6.40333	0.058
6.40500	0.072
6.40667	0.075
6.40833	0.065
6.41000	0.059
6.41167	0.075
6.41333	0.079
6.41500	0.067
6.41667	0.058
6.41833	0.072
6.42000	0.078
6.42167	0.067
6.42333	0.059
6.42500	0.070
6.42667	0.074
6.42833	0.064
6.43000	0.053
6.43167	0.065
6.43333	0.068
6.43500	0.059
6.43667	0.051
6.43833	0.060
6.44000	0.069
6.44167	0.062
6.44333	0.051
6.44500	0.061
6.44667	0.067
6.44833	0.058
6.45000	0.047
6.45167	0.060
6.45333	0.069
6.45500	0.064
6.45667	0.053
6.45833	0.062
6.46000	0.069
6.46167	0.062
6.46333	0.051
6.46500	0.062
6.46667	0.070
6.46833	0.065
6.47000	0.053
6.47167	0.060
6.47333	0.069
6.47500	0.062
6.47667	0.051
6.47833	0.063
6.48000	0.072
6.48167	0.062
6.48333	0.050
6.48500	0.059
6.48667	0.070
6.48833	0.067
6.49000	0.058
6.49167	0.069
6.49333	0.081
6.49500	0.076
6.49667	0.063
6.49833	0.069
6.50000	0.077
6.50167	0.074
6.50333	0.058
6.50500	0.060
6.50667	0.067
6.50833	0.062
6.51000	0.049
6.51167	0.055
6.51333	0.067
6.51500	0.065
6.51667	0.057
6.51833	0.064
6.52000	0.077
6.52167	0.075
6.52333	0.063
6.52500	0.070
6.52667	0.080
6.52833	0.078
6.53000	0.064
6.53167	0.067
6.53333	0.079
6.53500	0.077
6.53667	0.061
6.53833	0.063
6.54000	0.076
6.54167	0.075
6.54333	0.063
6.54500	0.066
6.54667	0.076
6.54833	0.075
6.55000	0.062
6.55167	0.066
6.55333	0.074
6.55500	0.072
6.55667	0.058
6.55833	0.056
6.56000	0.066
6.56167	0.067
6.56333	0.057
6.56500	0.061
6.56667	0.073
6.56833	0.074
6.57000	0.061
6.57167	0.063
6.57333	0.075
6.57500	0.074
6.57667	0.057
6.57833	0.057
6.58000	0.074
6.58167	0.078
6.58333	0.063
6.58500	0.060
6.58667	0.074
6.58833	0.078
6.59000	0.068
6.59167	0.065
6.59333	0.075
6.59500	0.082
6.59667	0.074
6.59833	0.070
6.60000	0.081
6.60167	0.081
6.60333	0.066
6.60500	0.059
6.60667	0.074
6.60833	0.079
6.61000	0.066
6.61167	0.059
6.61333	0.071
6.61500	0.072
6.61667	0.061
6.61833	0.053
6.62000	0.067
6.62167	0.071
6.62333	0.063
6.62500	0.056
6.62667	0.068
6.62833	0.075
6.63000	0.066
6.63167	0.057
6.63333	0.068
6.63500	0.071
6.63667	0.061
6.63833	0.050
6.64000	0.065
6.64167	0.074
6.64333	0.065
6.64500	0.053
6.64667	0.067
6.64833	0.075
6.65000	0.069
6.65167	0.057
6.65333	0.069
6.65500	0.074
6.65667	0.067
6.65833	0.056
6.66000	0.072
6.66167	0.082
6.66333	0.074
6.66500	0.063
6.66667	0.074
6.66833	0.078
6.67000	0.070
6.67167	0.059
6.67333	0.072
6.67500	0.081
6.67667	0.075
6.67833	0.065
6.68000	0.076
6.68167	0.080
6.68333	0.072
6.68500	0.062
6.68667	0.076
6.68833	0.087
6.69000	0.083
6.69167	0.069
6.69333	0.077
6.69500	0.084
6.69667	0.081
6.69833	0.068
6.70000	0.081
6.70167	0.094
6.70333	0.091
6.70500	0.077
6.70667	0.087
6.70833	0.095
6.71000	0.093
6.71167	0.078
6.71333	0.086
6.71500	0.094
6.71667	0.090
6.71833	0.078
6.72000	0.083
6.72167	0.094
6.72333	0.090
6.72500	0.075
6.72667	0.084
6.72833	0.092
6.73000	0.089
6.73167	0.073
6.73333	0.079
6.73500	0.087
6.73667	0.083
6.73833	0.069
6.74000	0.076
6.74167	0.087
6.74333	0.087
6.74500	0.076
6.74667	0.081
6.74833	0.092
6.75000	0.090
6.75167	0.076
6.75333	0.079
6.75500	0.089
6.75667	0.091
6.75833	0.078
6.76000	0.080
6.76167	0.092
6.76333	0.090
6.76500	0.076
6.76667	0.076
6.76833	0.088
6.77000	0.090
6.77167	0.076
6.77333	0.074
6.77500	0.087
6.77667	0.088
6.77833	0.072
6.78000	0.067
6.78167	0.078
6.78333	0.078
6.78500	0.065
6.78667	0.062
6.78833	0.076
6.79000	0.078
6.79167	0.066
6.79333	0.060
6.79500	0.072
6.79667	0.076
6.79833	0.066
6.80000	0.061
6.80167	0.077
6.80333	0.083
6.80500	0.071
6.80667	0.070
6.80833	0.085
6.81000	0.088
6.81167	0.073
6.81333	0.065
6.81500	0.079
6.81667	0.078
6.81833	0.069
6.82000	0.060
6.82167	0.074
6.82333	0.077
6.82500	0.066
6.82667	0.059
6.82833	0.075
6.83000	0.077
6.83167	0.066
6.83333	0.057
6.83500	0.072
6.83667	0.079
6.83833	0.069
6.84000	0.059
6.84167	0.073
6.84333	0.077
6.84500	0.069
6.84667	0.059
6.84833	0.074
6.85000	0.082
6.85167	0.077
6.85333	0.070
6.85500	0.083
6.85667	0.092
6.85833	0.083
6.86000	0.069
6.86167	0.079
6.86333	0.084
6.86500	0.075
6.86667	0.065
6.86833	0.081
6.87000	0.090
6.87167	0.081
6.87333	0.065
6.87500	0.076
6.87667	0.079
6.87833	0.069
6.88000	0.060
6.88167	0.075
6.88333	0.080
6.88500	0.075
6.88667	0.062
6.88833	0.070
6.89000	0.075
6.89167	0.068
6.89333	0.054
6.89500	0.064
6.89667	0.075
6.89833	0.071
6.90000	0.057
6.90167	0.066
6.90333	0.072
6.90500	0.068
6.90667	0.055
6.90833	0.065
6.91000	0.076
6.91167	0.075
6.91333	0.063
6.91500	0.075
6.91667	0.086
6.91833	0.083
6.92000	0.069
6.92167	0.078
6.92333	0.088
6.92500	0.085
6.92667	0.071
6.92833	0.077
6.93000	0.087
6.93167	0.080
6.93333	0.065
6.93500	0.073
6.93667	0.086
6.93833	0.084
6.94000	0.070
6.94167	0.071
6.94333	0.080
6.94500	0.076
6.94667	0.062
6.94833	0.068
6.95000	0.081
6.95167	0.080
6.95333	0.065
6.95500	0.063
6.95667	0.076
6.95833	0.074
6.96000	0.061
6.96167	0.064
6.96333	0.079
6.96500	0.078
6.96667	0.065
6.96833	0.064
6.97000	0.078
6.97167	0.077
6.97333	0.062
6.97500	0.064
6.97667	0.079
6.97833	0.080
6.98000	0.072
6.98167	0.073
6.98333	0.089
6.98500	0.087
6.98667	0.077
6.98833	0.071
6.99000	0.083
6.99167	0.081
6.99333	0.068
6.99500	0.068
6.99667	0.083
6.99833	0.087
7.00000	0.076
7.00167	0.071
7.00333	0.086
7.00500	0.085
7.00667	0.072
7.00833	0.066
7.01000	0.078
7.01167	0.078
7.01333	0.065
7.01500	0.058
7.01667	0.071
7.01833	0.073
7.02000	0.061
7.02167	0.053
7.02333	0.068
7.02500	0.073
7.02667	0.065
7.02833	0.060
7.03000	0.074
7.03167	0.075
7.03333	0.065
7.03500	0.053
7.03667	0.068
7.03833	0.073
7.04000	0.064
7.04167	0.056
7.04333	0.069
7.04500	0.071
7.04667	0.063
7.04833	0.053
7.05000	0.068
7.05167	0.075
7.05333	0.068
7.05500	0.058
7.05667	0.074
7.05833	0.077
7.06000	0.066
7.06167	0.056
7.06333	0.069
7.06500	0.075
7.06667	0.067
7.06833	0.057
7.07000	0.073
7.07167	0.078
7.07333	0.073
7.07500	0.064
7.07667	0.076
7.07833	0.078
7.08000	0.066
7.08167	0.055
7.08333	0.064
7.08500	0.070
7.08667	0.065
7.08833	0.051
7.09000	0.061
7.09167	0.066
7.09333	0.059
7.09500	0.050
7.09667	0.061
7.09833	0.068
7.10000	0.061
7.10167	0.050
7.10333	0.062
7.10500	0.071
7.10667	0.069
7.10833	0.058
7.11000	0.067
7.11167	0.076
7.11333	0.071
7.11500	0.055
7.11667	0.062
7.11833	0.073
7.12000	0.065
7.12167	0.051
7.12333	0.057
7.12500	0.066
7.12667	0.061
7.12833	0.050
7.13000	0.054
7.13167	0.062
7.13333	0.059
7.13500	0.051
7.13667	0.060
7.13833	0.075
7.14000	0.070
7.14167	0.058
7.14333	0.061
7.14500	0.070
7.14667	0.064
7.14833	0.052
7.15000	0.055
7.15167	0.065
7.15333	0.060
7.15500	0.047
7.15667	0.052
7.15833	0.065
7.16000	0.063
7.16167	0.048
7.16333	0.050
7.16500	0.060
7.16667	0.060
7.16833	0.049
7.17000	0.050
7.17167	0.065
7.17333	0.060
7.17500	0.043
7.17667	0.046
7.17833	0.061
7.18000	0.060
7.18167	0.047
7.18333	0.046
7.18500	0.061
7.18667	0.066
7.18833	0.054
7.19000	0.053
7.19167	0.065
7.19333	0.063
7.19500	0.051
7.19667	0.050
7.19833	0.064
7.20000	0.064
7.20167	0.048
7.20333	0.045
7.20500	0.060
7.20667	0.060
7.20833	0.049
7.21000	0.046
7.21167	0.059
7.21333	0.060
7.21500	0.049
7.21667	0.045
7.21833	0.059
7.22000	0.060
7.22167	0.044
7.22333	0.043
7.22500	0.053
7.22667	0.051
7.22833	0.042
7.23000	0.041
7.23167	0.057
7.23333	0.060
7.23500	0.046
7.23667	0.042
7.23833	0.054
7.24000	0.054
7.24167	0.043
7.24333	0.036
7.24500	0.050
7.24667	0.051
7.24833	0.038
7.25000	0.031
7.25167	0.049
7.25333	0.055
7.25500	0.044
7.25667	0.034
7.25833	0.047
7.26000	0.055
7.26167	0.048
7.26333	0.040
7.26500	0.049
7.26667	0.052
7.26833	0.039
7.27000	0.030
7.27167	0.043
7.27333	0.046
7.27500	0.034
7.27667	0.026
7.27833	0.041
7.28000	0.047
7.28167	0.039
7.28333	0.029
7.28500	0.044
7.28667	0.051
7.28833	0.042
7.29000	0.033
7.29167	0.047
7.29333	0.053
7.29500	0.044
7.29667	0.033
7.29833	0.047
7.30000	0.054
7.30167	0.048
7.30333	0.038
7.30500	0.049
7.30667	0.059
7.30833	0.054
7.31000	0.043
7.31167	0.053
7.31333	0.063
7.31500	0.053
7.31667	0.044
7.31833	0.053
7.32000	0.060
7.32167	0.057
7.32333	0.047
7.32500	0.053
7.32667	0.060
7.32833	0.056
7.33000	0.047
7.33167	0.053
7.33333	0.062
7.33500	0.057
7.33667	0.046
7.33833	0.052
7.34000	0.062
7.34167	0.054
7.34333	0.044
7.34500	0.054
7.34667	0.065
7.34833	0.057
7.35000	0.044
7.35167	0.052
7.35333	0.062
7.35500	0.062
7.35667	0.050
7.35833	0.054
7.36000	0.062
7.36167	0.061
7.36333	0.048
7.36500	0.054
7.36667	0.067
7.36833	0.064
7.37000	0.053
7.37167	0.059
7.37333	0.067
7.37500	0.066
7.37667	0.053
7.37833	0.058
7.38000	0.072
7.38167	0.069
7.38333	0.056
7.38500	0.061
7.38667	0.071
7.38833	0.070
7.39000	0.056
7.39167	0.057
7.39333	0.069
7.39500	0.069
7.39667	0.056
7.39833	0.056
7.40000	0.066
7.40167	0.066
7.40333	0.056
7.40500	0.057
7.40667	0.065
7.40833	0.064
7.41000	0.053
7.41167	0.053
7.41333	0.065
7.41500	0.066
7.41667	0.056
7.41833	0.055
7.42000	0.066
7.42167	0.066
7.42333	0.052
7.42500	0.050
7.42667	0.063
7.42833	0.066
7.43000	0.056
7.43167	0.054
7.43333	0.066
7.43500	0.070
7.43667	0.058
7.43833	0.056
7.44000	0.071
7.44167	0.074
7.44333	0.065
7.44500	0.061
7.44667	0.075
7.44833	0.080
7.45000	0.068
7.45167	0.066
7.45333	0.082
7.45500	0.091
7.45667	0.083
7.45833	0.078
7.46000	0.093
7.46167	0.102
7.46333	0.094
7.46500	0.089
7.46667	0.102
7.46833	0.105
7.47000	0.100
7.47167	0.101
7.47333	0.119
7.47500	0.125
7.47667	0.119
7.47833	0.113
7.48000	0.129
7.48167	0.134
7.48333	0.129
7.48500	0.121
7.48667	0.134
7.48833	0.139
7.49000	0.130
7.49167	0.118
7.49333	0.126
7.49500	0.131
7.49667	0.119
7.49833	0.104
7.50000	0.115
7.50167	0.120
7.50333	0.110
7.50500	0.097
7.50667	0.110
7.50833	0.113
7.51000	0.099
7.51167	0.083
7.51333	0.095
7.51500	0.102
7.51667	0.094
7.51833	0.080
7.52000	0.090
7.52167	0.091
7.52333	0.082
7.52500	0.066
7.52667	0.075
7.52833	0.081
7.53000	0.077
7.53167	0.065
7.53333	0.076
7.53500	0.081
7.53667	0.073
7.53833	0.059
7.54000	0.066
7.54167	0.074
7.54333	0.067
7.54500	0.056
7.54667	0.066
7.54833	0.076
7.55000	0.073
7.55167	0.057
7.55333	0.067
7.55500	0.075
7.55667	0.070
7.55833	0.058
7.56000	0.066
7.56167	0.074
7.56333	0.068
7.56500	0.052
7.56667	0.062
7.56833	0.073
7.57000	0.066
7.57167	0.051
7.57333	0.061
7.57500	0.067
7.57667	0.064
7.57833	0.048
7.58000	0.057
7.58167	0.069
7.58333	0.066
7.58500	0.054
7.58667	0.064
7.58833	0.073
7.59000	0.069
7.59167	0.053
7.59333	0.060
7.59500	0.074
7.59667	0.071
7.59833	0.056
7.60000	0.059
7.60167	0.070
7.60333	0.066
7.60500	0.050
7.60667	0.054
7.60833	0.070
7.61000	0.071
7.61167	0.058
7.61333	0.061
7.61500	0.076
7.61667	0.078
7.61833	0.062
7.62000	0.061
7.62167	0.075
7.62333	0.074
7.62500	0.059
7.62667	0.060
7.62833	0.076
7.63000	0.080
7.63167	0.068
7.63333	0.070
7.63500	0.085
7.63667	0.084
7.63833	0.074
7.64000	0.071
7.64167	0.084
7.64333	0.085
7.64500	0.072
7.64667	0.070
7.64833	0.081
7.65000	0.078
7.65167	0.067
7.65333	0.065
7.65500	0.082
7.65667	0.084
7.65833	0.076
7.66000	0.070
7.66167	0.084
7.66333	0.087
7.66500	0.078
7.66667	0.071
7.66833	0.085
7.67000	0.089
7.67167	0.081
7.67333	0.073
7.67500	0.088
7.67667	0.093
7.67833	0.081
7.68000	0.071
7.68167	0.086
7.68333	0.091
7.68500	0.085
7.68667	0.076
7.68833	0.092
7.69000	0.094
7.69167	0.081
7.69333	0.070
7.69500	0.084
7.69667	0.091
7.69833	0.082
7.70000	0.070
7.70167	0.081
7.70333	0.085
7.70500	0.076
7.70667	0.069
7.70833	0.086
7.71000	0.090
7.71167	0.085
7.71333	0.074
7.71500	0.086
7.71667	0.094
7.71833	0.084
7.72000	0.074
7.72167	0.088
7.72333	0.093
7.72500	0.084
7.72667	0.068
7.72833	0.078
7.73000	0.081
7.73167	0.073
7.73333	0.059
7.73500	0.074
7.73667	0.079
7.73833	0.069
7.74000	0.057
7.74167	0.068
7.74333	0.076
7.74500	0.074
7.74667	0.059
7.74833	0.064
7.75000	0.069
7.75167	0.062
7.75333	0.050
7.75500	0.064
7.75667	0.074
7.75833	0.068
7.76000	0.054
7.76167	0.067
7.76333	0.081
7.76500	0.085
7.76667	0.075
7.76833	0.083
7.77000	0.091
7.77167	0.084
7.77333	0.067
7.77500	0.075
7.77667	0.087
7.77833	0.084
7.78000	0.069
7.78167	0.074
7.78333	0.085
7.78500	0.081
7.78667	0.068
7.78833	0.072
7.79000	0.086
7.79167	0.084
7.79333	0.072
7.79500	0.073
7.79667	0.086
7.79833	0.086
7.80000	0.076
7.80167	0.080
7.80333	0.091
7.80500	0.087
7.80667	0.072
7.80833	0.071
7.81000	0.082
7.81167	0.081
7.81333	0.067
7.81500	0.066
7.81667	0.082
7.81833	0.080
7.82000	0.070
7.82167	0.070
7.82333	0.084
7.82500	0.084
7.82667	0.071
7.82833	0.073
7.83000	0.082
7.83167	0.080
7.83333	0.072
7.83500	0.070
7.83667	0.082
7.83833	0.084
7.84000	0.073
7.84167	0.069
7.84333	0.085
7.84500	0.084
7.84667	0.070
7.84833	0.067
7.85000	0.081
7.85167	0.084
7.85333	0.072
7.85500	0.065
7.85667	0.080
7.85833	0.082
7.86000	0.072
7.86167	0.065
7.86333	0.080
7.86500	0.083
7.86667	0.074
7.86833	0.069
7.87000	0.084
7.87167	0.085
7.87333	0.074
7.87500	0.070
7.87667	0.087
7.87833	0.088
7.88000	0.074
7.88167	0.063
7.88333	0.078
7.88500	0.086
7.88667	0.080
7.88833	0.071
7.89000	0.087
7.89167	0.088
7.89333	0.077
7.89500	0.069
7.89667	0.083
7.89833	0.092
7.90000	0.081
7.90167	0.069
7.90333	0.084
7.90500	0.091
7.90667	0.080
7.90833	0.069
7.91000	0.083
7.91167	0.090
7.91333	0.082
7.91500	0.072
7.91667	0.085
7.91833	0.094
7.92000	0.087
7.92167	0.076
7.92333	0.091
7.92500	0.097
7.92667	0.087
7.92833	0.078
7.93000	0.089
7.93167	0.098
7.93333	0.092
7.93500	0.077
7.93667	0.084
7.93833	0.091
7.94000	0.082
7.94167	0.068
7.94333	0.078
7.94500	0.087
7.94667	0.082
7.94833	0.070
7.95000	0.079
7.95167	0.087
7.95333	0.080
7.95500	0.069
7.95667	0.078
7.95833	0.087
7.96000	0.081
7.96167	0.068
7.96333	0.075
7.96500	0.084
7.96667	0.079
7.96833	0.067
7.97000	0.072
7.97167	0.083
7.97333	0.082
7.97500	0.068
7.97667	0.075
7.97833	0.084
7.98000	0.077
7.98167	0.064
7.98333	0.066
7.98500	0.077
7.98667	0.075
7.98833	0.064
7.99000	0.070
7.99167	0.081
7.99333	0.080
7.99500	0.070
7.99667	0.077
7.99833	0.089
8.00000	0.086
8.00167	0.076
8.00333	0.077
8.00500	0.087
8.00667	0.085
8.00833	0.073
8.01000	0.074
8.01167	0.088
8.01333	0.086
8.01500	0.074
8.01667	0.076
8.01833	0.085
8.02000	0.080
8.02167	0.065
8.02333	0.067
8.02500	0.081
8.02667	0.085
8.02833	0.071
8.03000	0.068
8.03167	0.084
8.03333	0.082
8.03500	0.068
8.03667	0.069
8.03833	0.084
8.04000	0.084
8.04167	0.069
8.04333	0.065
8.04500	0.078
8.04667	0.078
8.04833	0.067
8.05000	0.069
8.05167	0.087
8.05333	0.089
8.05500	0.078
8.05667	0.075
8.05833	0.090
8.06000	0.093
8.06167	0.080
8.06333	0.074
8.06500	0.086
8.06667	0.089
8.06833	0.077
8.07000	0.072
8.07167	0.085
8.07333	0.086
8.07500	0.073
8.07667	0.067
8.07833	0.082
8.08000	0.084
8.08167	0.073
8.08333	0.067
8.08500	0.084
8.08667	0.087
8.08833	0.076
8.09000	0.072
8.09167	0.085
8.09333	0.088
8.09500	0.078
8.09667	0.065
8.09833	0.077
8.10000	0.084
8.10167	0.075
8.10333	0.067
8.10500	0.079
8.10667	0.085
8.10833	0.076
8.11000	0.065
8.11167	0.078
8.11333	0.087
8.11500	0.079
8.11667	0.068
8.11833	0.084
8.12000	0.091
8.12167	0.086
8.12333	0.080
8.12500	0.093
8.12667	0.096
8.12833	0.084
8.13000	0.073
8.13167	0.085
8.13333	0.091
8.13500	0.082
8.13667	0.071
8.13833	0.083
8.14000	0.090
8.14167	0.082
8.14333	0.071
8.14500	0.083
8.14667	0.093
8.14833	0.085
8.15000	0.073
8.15167	0.081
8.15333	0.088
8.15500	0.081
